Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
4380ef4d-c4c0-2c93-6c67-e87579ab9991,1977-11-16,,999-46-7582,S99992167,X86419030X,Mr.,Franklyn361,Edwin773,Wiza601,,,M,white,nonhispanic,M,Bella Vista  California  US,584 Blanda Corner Apt 7,San Jose,California,Santa Clara County,6085,95134,37.311474767249116,-121.98073709569476,128965.48,31122.21,124000
ebce5729-aeae-ddf6-45ce-ec0a35aa619d,1962-12-18,,999-63-8270,S99951174,X89332533X,Ms.,Madge238,Teofila990,Renner328,,,S,white,nonhispanic,F,Antioch  California  US,309 Kozey Terrace,Sausalito,California,Marin County,6041,94965,37.841626319511505,-122.56440000915205,616937.08,1548964.23,580102
62d3b19d-b0fb-0877-be1f-c0a7a1336c1f,1958-04-22,2011-10-22,999-88-6252,S99978971,X2673456X,Mrs.,Marcela739,Lucia634,Cintrón695,,Mena475,M,white,hispanic,F,San Jose  San Jose  CR,317 Wolf Bay Unit 76,Los Angeles,California,Los Angeles County,6037,90059,34.0937074854165,-118.34049629296848,1043455.86,594835.92,82124
11b01e91-fb22-6cf2-6fa5-462ebaa2d96f,1956-10-22,,999-73-7346,S99984921,X54036215X,Ms.,Leonor133,Mayte822,Delacrúz637,,,S,asian,hispanic,F,Bogota  Bogota  CO,224 Satterfield Route Apt 72,Hidden Hills,California,Los Angeles County,6037,91302,34.10329340700088,-118.67166394567676,350750.00,728469.01,164042
6b592080-0445-950b-f73d-43675c38d03d,1965-10-19,,999-13-8302,S99952748,X28057584X,Mr.,Rudolf736,,Green467,,,M,white,nonhispanic,M,Los Angeles  California  US,500 Feil Extension Unit 32,Jurupa Valley,California,Riverside County,6065,92509,34.05008721628578,-117.4604411520073,87277.34,65525.09,26727
54e7e761-19ca-72bc-b8d8-9d32c94eebed,1963-08-27,,999-61-4014,S99965654,X34311432X,Mr.,Clemente531,,Rivas297,,,S,white,hispanic,M,Bayamon  Puerto Rico  PR,739 Schmitt Grove Apt 97,Riverside,California,Riverside County,6065,92509,33.9437427730533,-117.45146787725713,241453.25,122775.58,64368
899fb79e-be97-7eed-53e2-38101ff1ec07,2021-05-29,,999-55-6105,,,,Modesto621,,Welch179,,,,black,nonhispanic,M,San Leandro  California  US,397 Osinski Annex,Walnut Creek,California,Contra Costa County,6013,94549,37.86854892736289,-121.95499181098094,4455.68,2422.91,107808
07ed9e9d-0b57-73c9-7869-51d48c9cf762,1998-12-23,,999-14-1903,S99994299,X47903999X,Ms.,Jenine75,Hilda552,Volkman526,,,,hawaiian,nonhispanic,F,Modesto  California  US,212 Beer Common Apt 42,Chula Vista,California,San Diego County,6073,91902,32.59778851277097,-116.96461929678769,85457.65,615741.75,42880
dca3eb6b-f11d-d10d-3e95-56dcd0685b26,1958-04-22,2004-11-17,999-64-3785,S99977032,X11519543X,Mrs.,María Soledad68,Carmen818,Limón43,,Casillas702,M,white,hispanic,F,Bayamon  Puerto Rico  PR,296 Yost Mall Apt 36,Los Angeles,California,Los Angeles County,6037,90232,34.02667206300737,-118.27796287731776,1290156.37,446472.60,82124
157bf9c4-0644-7caf-09ef-c4cb919c852b,2004-02-15,,999-46-7059,S99963446,X85197810X,Ms.,Kazuko67,Elva122,Luettgen772,,,,white,nonhispanic,F,Palmdale  California  US,985 Pouros Crossing Suite 43,Calabasas,California,Los Angeles County,6037,90290,34.07789983646819,-118.72936674631737,15407.01,1193640.84,35527
2d7d000e-0cab-90b9-d38c-0aaadeb7f170,1972-02-03,,999-15-5140,S99973794,X72099287X,Mr.,Graig740,Wilford267,Sauer652,,,M,white,nonhispanic,M,Arcata  California  US,402 Wolff Avenue,Hesperia,California,San Bernardino County,6071,92344,34.43636510891343,-117.36569271414679,176700.36,14243.30,46769
d5d36097-fd4a-c635-6fa4-dcdbe5f8a694,1958-04-22,1996-09-08,999-84-2605,S99948700,X85897154X,Ms.,María Luisa888,Lilia791,Verdugo724,,,S,white,hispanic,F,Marigot  Saint Andrew Parish  DM,1027 Kutch Vista Apt 98,Los Angeles,California,Los Angeles County,6037,91602,34.14878634087549,-118.57288433278542,1019633.08,621377.98,82124
943a880d-5b64-0c86-2b5a-1fdd609b2bbd,1986-07-27,,999-96-4008,S99967114,X69330842X,Mrs.,Charlyn749,,Marquardt819,,Paucek755,M,white,nonhispanic,F,Winton  California  US,577 Kiehn Skyway Unit 15,Walnut Park,California,Los Angeles County,6037,90255,34.02298496802721,-118.21700951132838,203377.79,485238.39,90663
3bf112cd-b075-7532-407e-bdd3a878d0b2,2022-05-30,,999-10-5397,,,,Nadine465,Dorie139,Marvin195,,,,white,nonhispanic,F,Glendora  California  US,303 Boehm Mission,Long Beach,California,Los Angeles County,6037,90755,33.84103568828098,-118.16613244923413,550.00,13942.75,468
6ac91ddc-abeb-5435-9a52-382a1791f4cb,2022-09-16,,999-16-9135,,,,Mauro926,,Stracke611,,,,white,nonhispanic,M,Sacramento  California  US,267 Stracke Annex,Los Angeles,California,Los Angeles County,6037,91030,34.116114732494815,-118.21930445722825,426.30,5836.30,11322
121ad948-3eb6-bac2-4dba-7f038af828f2,1958-04-22,2021-10-03,999-60-9775,S99915831,X54764834X,Mrs.,Verónica383,Francisca486,Lozada73,,Alarcón922,M,white,hispanic,F,Puebla  Puebla  MX,902 Ondricka Run Apt 71,Los Angeles,California,Los Angeles County,6037,90068,34.205956912014464,-118.55768084772791,59583.79,2406224.57,82124
73e66e72-699f-232b-c6ca-28aad2fd523f,2017-09-09,,999-95-5050,,,,Verónica383,Caridad510,Franco581,,,,white,hispanic,F,Mexico City  Mexico City  MX,597 Borer Trailer,San Marcos,California,San Diego County,6073,92009,33.161234844355526,-117.19067802901974,1168.05,19825.25,34795
29e769d7-6d4f-c787-4d9f-5b8d716965ec,1958-04-22,,999-42-6437,S99964414,X6322279X,Mrs.,María842,,Madrid123,,Padrón382,M,white,hispanic,F,Wesley  Saint Andrew Parish  DM,559 Blick Mall Unit 0,Los Angeles,California,Los Angeles County,6037,90293,34.087373164565264,-118.33531569155588,641747.37,128758.66,82124
217d4200-9b97-fb83-797b-79db4c3e3730,1975-02-19,,999-41-1390,S99937235,X59682460X,Mr.,Domenic627,Lester513,Ondricka197,,,D,white,nonhispanic,M,Westminster  California  US,685 Welch Neck Unit 98,Glendale,California,Los Angeles County,6037,91203,34.16271277339933,-118.23810013289298,766919.00,737455.38,95470
b82d5eaa-224c-3167-c73e-eafc25bf2398,1993-01-06,,999-95-1652,S99953593,X33973268X,Mr.,Gilberto712,Nestor901,Monahan736,,,M,white,nonhispanic,M,Fresno  California  US,459 Hilpert Haven,Los Alamitos,California,Orange County,6059,90740,33.80691356416313,-118.0693540767831,8685.52,847033.21,13540
478341e1-7eba-aed6-beeb-3bdcae641380,1965-07-20,,999-84-1055,S99943561,X89974106X,Mr.,Cleo27,,O'Kon634,,,M,black,nonhispanic,M,Moreno Valley  California  US,227 Emard Viaduct,Sacramento,California,Sacramento County,6067,95825,38.42896115553499,-121.39503761236952,390185.36,476798.41,48805
5320b8ca-dee3-6252-0424-107e31ade8b0,2003-11-13,,999-37-7722,S99962458,X81105255X,Ms.,Manuela585,Amalia471,Zepeda235,,,,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,634 Macejkovic Overpass Unit 12,Santa Ana,California,Orange County,6059,92868,33.81165577166738,-117.87618406193948,4882.46,585660.17,26491
d6a1b6aa-65cf-c530-3c93-01431e9f2e45,1984-04-14,,999-54-6245,S99977838,X89985124X,Mr.,Eduardo902,Rubén780,Narváez57,,,S,white,hispanic,M,Bayamon  Puerto Rico  PR,864 Haag Bay Suite 82,Fairfield,California,Solano County,6095,94591,38.31508022814012,-122.01312793575262,551546.29,405926.11,103744
c555dbdb-666e-815c-0935-f5786fa82251,1990-08-13,,999-24-8808,S99910586,X34828313X,Ms.,Elna874,Lauryn321,Cormier289,,,S,asian,nonhispanic,F,San Francisco  California  US,549 Rau Extension Suite 33,Bostonia,California,San Diego County,,00000,32.79226632947619,-116.97583170716088,12919.46,1268387.84,9753
3278e0a7-9ee4-4146-e560-13c1c78ccd08,2001-10-11,,999-40-1770,S99935718,X25316779X,Ms.,Norene941,Florentina22,Gerhold939,,,,asian,nonhispanic,F,Stockton  California  US,430 Kohler Lock Apt 62,Los Angeles,California,Los Angeles County,6037,91306,34.029983331188006,-118.39020529612512,69920.14,21634.89,228154
8f4db69b-8ada-f997-af3d-cbd41645de7b,1945-08-12,,999-43-1716,S99996221,X9430913X,Mr.,Elijah719,Ahmad985,Thiel172,,,M,white,nonhispanic,M,Long Beach  California  US,185 Koss Throughway Suite 67,Rancho Santa Margarita,California,Orange County,6059,92678,33.58253644914612,-117.62880804576398,220930.20,332165.90,146934
ed96f7bf-6121-ace2-1775-25b3ca9e62ad,2013-01-16,,999-22-2654,,,,Elfrieda676,Anh979,Rowe323,,,,white,nonhispanic,F,Lynwood  California  US,470 Satterfield Green Suite 57,Foothill Farms,California,Sacramento County,,00000,38.733153656130604,-121.37356803614333,22594.82,35475.13,96880
df99888c-bfe7-bbe0-a5bd-c2c65ebbc5f0,2008-05-21,,999-49-4039,S99976780,,,Bee658,Pattie91,Pfannerstill264,,,,white,nonhispanic,F,Hamburg  Hamburg  DE,571 Considine Knoll,Irvine,California,Orange County,6059,92630,33.70109687213334,-117.63671138516064,34814.77,3571.88,153956
bdc293d8-e7bb-3c1b-760a-0cded0c988e7,1991-10-12,,999-38-4587,S99956563,X6788477X,Mr.,Brendon298,,Auer97,,,M,white,nonhispanic,M,Sacramento  California  US,175 Kohler Path Suite 35,San Mateo,California,San Mateo County,6081,94402,37.542063052411464,-122.36447614264125,17104.32,648720.13,2339
5b991d08-fc52-3fb3-e4c4-9ccbbd00d330,1990-09-08,,999-55-7693,S99958745,X74827118X,Mrs.,Catheryn300,Nancee600,Pagac496,,Bruen238,M,white,nonhispanic,F,Yorba Linda  California  US,391 Lang Esplanade,Chula Vista,California,San Diego County,6073,91911,32.65258182674225,-116.93962743883755,30668.53,108996.38,29330
4a2b93e0-1a4e-8115-290d-b655ba657c66,1941-06-05,2012-12-20,999-94-6195,S99955714,X37620436X,Mr.,Erwin847,Gregorio366,O'Hara248,,,S,white,nonhispanic,M,Taft  California  US,614 Abshire Highlands,Chula Vista,California,San Diego County,6073,91913,32.541389321661654,-116.99722895339893,304190.84,681505.05,26701
e990e3df-1096-7910-8afd-750c34172cad,1993-02-06,,999-58-7302,S99990140,X29260355X,Mrs.,Isabela97,,Rodríguez701,,Santana368,M,white,hispanic,F,Bogota  Bogota  CO,100 Wuckert Wynd,Long Beach,California,Los Angeles County,6037,90806,33.793953355092064,-118.26067829092152,113424.64,246432.48,51189
77f52142-1b76-bf82-2ed5-c12066b0d1ea,1941-06-05,1951-06-22,999-75-4264,,,,Geoffrey157,Felix524,Blick895,,,,white,nonhispanic,M,San Bernardino  California  US,903 MacGyver Common,Chula Vista,California,San Diego County,6073,91914,32.71238943415668,-117.10450024807037,2896.43,86964.64,26701
7e3c1399-d084-0e4c-35de-b34606790508,1952-06-05,,999-51-4692,S99968595,X45450719X,Mr.,Arnulfo253,Dean966,Denesik803,,,D,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,530 Wuckert Gate Suite 17,Atherton,California,San Mateo County,6081,94027,37.45809726564221,-122.23949926026692,234108.92,209423.72,161180
f7e84b6f-64c2-636f-b8af-599fcebffd98,2017-09-13,,999-90-1678,,,,Esteban536,Alejandro916,Madrigal893,,,,white,hispanic,M,San Jose  San Jose  CR,709 Little Vista Unit 60,Calexico,California,Imperial County,6025,92249,32.72811503198097,-115.42571255987518,29234.04,10617.87,112644
67b1f2b2-b5e8-eb07-ccce-947d2d9fd050,1941-06-05,,999-74-6033,S99995629,X27946705X,Mr.,Lee268,Isaias604,Goyette777,,,D,white,nonhispanic,M,Thousand Oaks  California  US,778 Reinger Estate Apt 83,Chula Vista,California,San Diego County,6073,92154,32.618979537627965,-116.97794945127659,140626.83,1162996.16,26701
5bb262b8-6ab9-c3d6-5c84-49d6c7ef9555,1995-10-05,,999-46-1908,S99993695,X28570026X,Mr.,Arnulfo253,Ezequiel972,West559,,,M,hawaiian,hispanic,M,Palmdale  California  US,616 Harris Lock Apt 90,Rancho Cucamonga,California,San Bernardino County,6071,91739,34.10038634070715,-117.55356557063809,134362.80,44669.17,120961
cffde5f5-9625-13a2-e8a5-a6cba4da2386,1973-05-06,,999-67-2768,S99984470,X7229856X,Mrs.,Jaime666,Rikki26,Smitham825,,Langosh790,M,white,hispanic,F,Merced  California  US,610 Gaylord Terrace,Red Bluff,California,Tehama County,6103,96080,40.25449883198908,-122.27274161025021,522846.16,294387.25,62210
ff66a61f-b0aa-a309-f2d6-9e1c529a7095,1953-01-23,,999-35-8816,S99986149,X66382816X,Ms.,Davina555,Suzette512,Stiedemann542,,,S,asian,nonhispanic,F,Spring Valley  California  US,604 Kunde Key Apt 93,San Diego,California,San Diego County,6073,92104,32.941629511915615,-117.05415092972406,555014.08,1631818.44,138305
5823c2df-e79f-e7f9-56b6-82a29595aed6,1963-01-27,,999-68-2107,S99921090,X76717896X,Mrs.,Andrea7,Leticia253,Saavedra625,,Lerma517,M,white,hispanic,F,Bogota  Bogota  CO,195 Bergnaum Passage,Indio,California,Riverside County,6065,92201,33.76260209975506,-116.36048634413535,1070742.64,58456.66,46533
ca662dae-6397-5034-0f86-87fd7e0a7182,1975-05-08,1975-05-15,999-72-4404,,,,Ardelle563,Danyel335,Walker122,,,,asian,nonhispanic,F,Los Angeles  California  US,444 Hoeger Harbor,Glendale,California,Los Angeles County,6037,91204,34.2047196983429,-118.2335254697714,1901.35,0.00,91174
90de85eb-a5dd-9136-4e3f-1695ded9fe8f,1975-05-08,,999-41-1758,S99914093,X83114907X,Mrs.,Fran41,Heather971,Kulas532,,Reinger292,M,asian,nonhispanic,F,Perris  California  US,241 Bernier Grove Unit 46,Glendale,California,Los Angeles County,6037,91203,34.207394691253796,-118.2242499058609,890910.55,990491.38,91174
1019675f-d980-cb20-1199-e4607742f8a4,1957-05-18,,999-12-7735,S99946821,X30110037X,Mrs.,Guillermina633,Leticia253,Franco581,,Miranda712,M,white,hispanic,F,Portsmouth  Saint John Parish  DM,901 Hammes Highlands Apt 85,Tracy,California,San Joaquin County,6077,95377,37.66922716845852,-121.5579476001933,1021547.02,795502.55,66240
f5111027-5333-ae89-2d50-bfe2b5627c15,1980-05-30,,999-97-3917,S99994341,X1693317X,Mr.,Milford485,Erwin847,Skiles927,,,S,white,nonhispanic,M,Dixon Lane-Meadow Creek  California  US,937 Kunde Park Unit 64,Escondido,California,San Diego County,6073,92027,33.11469217770395,-117.13278116450935,629929.16,64261.82,57274
03926e64-e37e-ce38-3e00-bcce65159ac8,2018-02-02,,999-92-8750,,,,Ruben688,,Doyle959,,,,white,nonhispanic,M,Fontana  California  US,1037 Lockman Manor Apt 89,Grover Beach,California,San Luis Obispo County,6079,93445,35.0919566285153,-120.57897510463178,14190.35,21080.97,195221
79e22b06-fb4c-c9dd-fc49-8402ce5e5147,2022-12-23,,999-60-3978,,,,Lawana430,,Harvey63,,,,white,nonhispanic,F,Chino Hills  California  US,655 Douglas Viaduct Suite 99,Fresno,California,Fresno County,6019,93723,36.91138460504799,-119.73614844951726,200.00,6901.89,13632
39fead11-fa20-901c-9cc3-9ebc034273b0,2005-03-28,,999-85-9970,S99967883,,Ms.,Berna338,,Gibson10,,,,hawaiian,nonhispanic,F,Montclair  California  US,339 Leuschke Road,Chino Hills,California,San Bernardino County,6071,91710,33.9613463573438,-117.70534424046443,231842.46,73327.64,48890
5f3161f0-cdb5-5b55-bbd9-031f6f520f19,1974-03-02,,999-58-4629,S99942961,X26134541X,Mrs.,Lynne528,Marlena558,Toy286,,Heaney114,M,hawaiian,nonhispanic,F,Anaheim  California  US,100 Gaylord Road Apt 71,Oakland,California,Alameda County,6001,94606,37.89602538724492,-122.21216392786704,455244.10,526636.98,61968
39202a9b-6777-8c80-f408-7e64f012dbd7,1995-01-06,,999-48-3823,S99978197,X5633228X,Mr.,Hernán834,Jacobo456,Ortiz186,,,S,white,hispanic,M,Santo Domingo  National District  DO,782 Hodkiewicz Estate,San Buenaventura (Ventura),California,Ventura County,6111,93003,34.015963769652046,-119.36853557266188,111985.30,97347.01,143799
b31a493b-775d-5d29-d57e-3b396641334b,1972-09-23,,999-50-8174,S99943201,X56191796X,Mrs.,Geralyn932,Cortney940,Connelly992,,Okuneva707,M,black,nonhispanic,F,Duarte  California  US,570 VonRueden Rapid Apt 85,Palmdale,California,Los Angeles County,6037,91390,34.64535323341091,-118.23774996390796,188221.21,663192.97,32629
8b1ad309-243d-5f55-ffdf-d5d565acc885,1997-10-04,,999-68-4999,S99913607,X68809320X,Ms.,Magdalena964,Catalina187,Chacón810,,,,white,hispanic,F,Ponce  Puerto Rico  PR,229 Jacobs Mall Unit 66,Huntington Beach,California,Orange County,6059,92649,33.721229042950085,-118.00440222593787,7136.14,181019.50,2927
d03724eb-b982-9dd3-a83c-061ff8e4f086,1982-05-21,,999-56-4818,S99942433,X56644632X,Mr.,Eddie505,Jody426,Kuphal363,,,M,white,nonhispanic,M,Highland  California  US,1066 Hauck Bypass,Los Angeles,California,Los Angeles County,6037,91335,34.19225902421661,-118.45137328536222,11069.75,984246.21,10147
3ba51040-7d6a-bdc8-56a6-a393899c4f86,1998-06-18,,999-81-4416,S99951617,X55794019X,Mr.,Brian582,Lance203,Cole117,,,,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,1095 Bogan Lock,Fortuna,California,Humboldt County,6023,95540,40.62847916533545,-124.14073958553612,86642.84,18086.24,130909
c539a94c-f309-d2da-ef80-f69a4bfe7c71,1959-09-30,2009-11-06,999-35-3527,S99935686,X11680445X,Mr.,Rudolph554,Herb645,Conroy74,,,M,asian,hispanic,M,Downey  California  US,262 Wiegand Ville Apt 8,Coachella,California,Riverside County,6065,92274,33.421486508453,-116.08608314326032,30136.57,1776616.11,22384
c264c2bb-31f2-65d0-13eb-3bd49936ab60,2009-11-10,,999-84-8785,,,,Jefferson174,Jefferson174,O'Keefe54,,,,white,nonhispanic,M,Palermo  Sicily  IT,687 Klocko Bypass Unit 56,San Leandro,California,Alameda County,6001,94580,37.72326840476681,-122.1747298919241,77486.35,447641.01,108146
b6c50359-841d-df85-6463-0b33fef52edc,1959-09-30,,999-31-1100,S99977981,X88079379X,Mr.,Kip442,,Schneider199,,,M,asian,hispanic,M,San Francisco  California  US,480 Marks Promenade,Coachella,California,Riverside County,6065,92274,33.493062896707514,-116.08131015658161,16564.04,433305.17,22384
acba2e81-e45b-23fe-29d7-a17f194fd773,1962-08-15,,999-51-9023,S99912334,X52570523X,Mrs.,Shenita872,Andera917,Goldner995,,Christiansen251,W,asian,hispanic,F,Pismo Beach  California  US,547 Bradtke Drive Suite 0,La Habra,California,Orange County,6059,90631,33.928493714487004,-117.9123431367453,373692.10,1140558.95,149370
407c7877-afad-85fa-6d86-d3fcb92b4322,1999-06-10,,999-38-9129,S99981180,X45221003X,Mr.,Roy364,Wilton999,Franecki195,,,,white,nonhispanic,M,La Quinta  California  US,940 Ritchie Viaduct,Vallejo,California,Solano County,6095,94591,38.10229739692659,-122.26509014455027,5050.00,77062.10,16011
8b1a2a95-d669-ba5c-e976-4579855c737f,2014-05-22,,999-70-6159,,,,Karen597,Shakira391,Olson653,,,,white,hispanic,F,Santa Monica  California  US,483 Douglas Loaf Suite 53,San Bernardino,California,San Bernardino County,6071,92324,34.09181862251708,-117.20948496017255,1749.28,27791.45,28998
32c9951c-7e30-de8f-ad34-1f4960b0f3c2,1978-04-13,,999-35-1653,S99992866,X28039539X,Mr.,Aubrey96,,Blick895,,,S,native,nonhispanic,M,French Gulch  California  US,225 Kovacek Bridge Apt 59,Iron Horse,California,Plumas County,,00000,39.76432481026096,-120.44558019466943,152137.49,57191.97,62749
d1d97803-1dff-bf3f-0bec-ca0b3c442cca,2011-10-11,,999-28-8853,,,,Norma469,,Kunze215,,,,white,nonhispanic,F,Moreno Valley  California  US,809 Denesik Track Suite 30,Fresno,California,Fresno County,6019,93721,36.701899680592035,-119.80317214646115,3000.00,39706.93,42225
e3fcf2da-3191-d27e-b907-28b7967efb60,2019-09-17,,999-51-4610,,,,Gregg522,Bob965,Hand679,,,,white,nonhispanic,M,Toulouse  Occitanie  FR,960 Kunze Light,Boyes Hot Springs,California,Sonoma County,6097,95416,38.319648712364035,-122.50952433137437,16809.79,0.00,199112
acf6d316-7254-766e-e805-a3418b7caa3d,1973-03-22,,999-38-9632,S99972759,X76106827X,Mr.,Merlin721,Everett935,Schmitt836,,,M,white,nonhispanic,M,Los Angeles  California  US,801 Sawayn Wynd,San Francisco,California,San Francisco County,6075,94114,37.81861701344108,-122.40493221355702,230160.48,361319.58,208687
895335c3-cbd6-5636-9bf7-3725cc81aee1,1978-01-21,,999-42-9492,S99918159,X662901X,Mrs.,Emily542,,Kling921,,Daniel959,M,white,hispanic,F,East Los Angeles  California  US,679 Skiles Manor Suite 62,San Jose,California,Santa Clara County,6085,95119,37.31307291052939,-121.8872835289967,385514.57,1160541.41,162229
f0109c6d-0aac-6fee-96cc-17c8fc34fd63,1991-01-11,,999-79-5716,S99990135,X36687129X,Mr.,Carlos172,Blaine377,Reinger292,,,M,white,nonhispanic,M,San Rafael  California  US,520 Koch Throughway Apt 0,Walnut Creek,California,Contra Costa County,6013,94549,37.87085932853153,-121.98525714704341,396643.02,686237.84,114424
d844b617-7200-3872-d23d-67ae59e57d77,1964-12-10,,999-51-2860,S99966301,X24584779X,Mr.,Edmundo94,,Jerde200,,,M,native,nonhispanic,M,Riverside  California  US,355 Mohr Knoll,Chula Vista,California,San Diego County,6073,91915,32.54478594794672,-116.97136007668898,203598.02,143124.25,46277
7fd03432-5666-245e-3224-f3e36076c689,2015-03-29,,999-17-8544,,,,Ira784,Abram53,West559,,,,white,nonhispanic,M,Rosemead  California  US,782 Smith Dam Apt 33,Los Angeles,California,Los Angeles County,6037,91342,34.045180168937705,-118.29117731867566,1550.00,39907.64,27958
9cec7dbb-c2de-950d-72d2-3d606b5c760f,1999-06-13,,999-81-6564,S99941462,X59936630X,Mr.,Julio255,Jorge Luis88,Cortés936,,,,asian,hispanic,M,Gaudalajara  Jalisco  MX,198 Schuster Walk Suite 43,Los Angeles,California,Los Angeles County,6037,90094,34.01417806481009,-118.5065262319139,16641.95,146237.59,34588
b97ce5cb-4d9a-7232-572f-10ec7224a142,1987-12-17,,999-29-2515,S99963034,X2907550X,Ms.,Geraldine667,Nola814,Wilkinson796,,,S,white,nonhispanic,F,Stockton  California  US,811 Parisian View Apt 37,Lawndale,California,Los Angeles County,6037,90250,33.93240178554961,-118.36957149109989,504338.99,1182533.32,41875
8f6ec47c-9485-1fe9-f8ba-30c141953689,2006-06-05,,999-28-5318,S99928239,,Ms.,Anisa442,Marilou153,Rippin620,,,,white,nonhispanic,F,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,690 Stracke Frontage road,Los Angeles,California,Los Angeles County,6037,90071,34.00545990021871,-118.23904449055195,3250.00,79029.19,8275
dc73989f-45c2-ad41-7d97-3e2468c31cb8,2014-08-09,,999-39-6176,,,,Yolanda648,Marta91,Portillo767,,,,asian,hispanic,F,Santo Domingo  National District  DO,857 Romaguera Knoll,Los Angeles,California,Los Angeles County,6037,90043,34.00165379213741,-118.31486735235106,2395.06,51285.11,20853
d0000caa-5eb6-16ed-7043-3c4e6851cea8,1974-01-23,,999-66-3581,S99983626,X57705414X,Mr.,Shaun461,Quentin28,Schuster709,,,M,white,hispanic,M,Sunnyvale  California  US,434 Zieme Rapid,Poway,California,San Diego County,6073,92131,32.84530324159005,-117.09354973566373,145913.09,97979.41,78920
c2381706-b47f-e298-812e-6c7adc380182,1978-07-22,,999-35-9584,S99987178,X65364560X,Mr.,Marlon619,Timmy68,Sanford861,,,S,white,hispanic,M,Ontario  California  US,855 Hoppe Key Unit 17,Los Angeles,California,Los Angeles County,6037,91105,34.2744031170397,-118.33434636672533,37018.71,170348.44,40101
8aab92b5-8868-8071-f468-f51cab264ff7,2021-09-29,,999-62-8019,,,,Brendon298,Gregg522,Jacobs452,,,,black,nonhispanic,M,Sunnyvale  California  US,822 DuBuque Arcade,Fullerton,California,Orange County,6059,92801,33.92468404826672,-117.93155688286026,550.00,6946.70,41813
0c230560-2bde-69b4-ad26-811691cfc9ee,1955-10-28,,999-72-7138,S99979571,X54081177X,Mrs.,María José279,,Ríos175,,Dávila115,M,white,hispanic,F,Mexico City  Mexico City  MX,569 Volkman Row Suite 67,Garden Grove,California,Orange County,6059,92802,33.8300893955854,-117.93214973341809,22257.66,2882145.00,10484
0e27d10b-017b-c31e-0d73-8ca801a05741,2015-11-28,,999-25-9689,,,,Kirstie385,,Kiehn525,,,,black,hispanic,F,Orinda  California  US,350 Vandervort Heights Apt 3,Los Angeles,California,Los Angeles County,6037,90029,34.26704525011821,-118.52308276673647,1150.00,20846.33,18405
e0eb1a30-ad70-0d50-a5dd-d6955985515e,2008-09-02,2012-10-24,999-53-9313,,,,Wilmer32,Roy364,Abbott774,,,,white,hispanic,M,Visalia  California  US,293 Cassin Lane,Hollister,California,San Benito County,6069,95045,36.8615150975444,-121.37893333236279,544.97,36354.53,44220
41911987-100d-ee9b-1a51-3cf006a02b9b,2008-09-02,,999-47-9648,S99958189,,,Bret7,Samual455,Bednar518,,,,white,hispanic,M,Murrieta  California  US,1055 Littel Ramp Apt 80,Hollister,California,San Benito County,6069,95045,36.83225943020811,-121.53485363935896,2250.00,64494.98,44220
4b700b67-9eb3-005d-f28a-afbcb95d3d16,1995-01-10,,999-11-2573,S99928371,X61608307X,Mrs.,Sonja137,,McDermott739,,Thompson596,M,asian,hispanic,F,Sacramento  California  US,460 Gorczany Neck,Irvine,California,Orange County,6059,92620,33.678228688678665,-117.86469770693144,244494.74,678907.43,46715
517bd67d-2b55-5e6a-5084-fd76ca4ada3c,1949-10-31,2013-12-01,999-22-5596,S99923789,X6522119X,Mrs.,Donita707,Cecile401,Dooley940,,Hackett68,D,asian,nonhispanic,F,Sausalito  California  US,744 Huels Gardens Unit 93,Arcadia,California,Los Angeles County,6037,91006,34.07234925925406,-118.00351903397355,1562741.42,716722.44,77823
9d8fb73d-eaae-3d1a-65cb-9983a64bbcc3,1984-02-23,,999-79-7261,S99998601,X42885490X,Mrs.,Joya53,Nickole723,Miller503,,Durgan499,M,white,hispanic,F,Los Angeles  California  US,921 Bernier Meadow Apt 94,Long Beach,California,Los Angeles County,6037,90822,33.786009137675116,-118.21342059430205,539856.97,519861.76,117762
9def4e07-d15d-0615-378f-399295a43145,1959-05-17,,999-87-8604,S99921968,X21847615X,Ms.,Mónica985,Mercedes82,Lebrón484,,,S,white,hispanic,F,Santo Domingo  National District  DO,402 Cronin Station Unit 93,Bellflower,California,Los Angeles County,6037,90706,33.86689695002375,-118.14826752927745,1701900.94,464164.95,114964
298af27a-df66-bc4d-44eb-b7dba4e69e36,2014-08-02,,999-30-5252,,,,Chantell995,Estefana715,Romaguera67,,,,hawaiian,nonhispanic,F,Richmond  California  US,839 Legros Ramp Suite 32,Vacaville,California,Solano County,6095,95688,38.38581735373208,-121.87161600174821,33055.18,7023.69,92631
